prefix,design,files
K,24848,"[{""prefix"":""K"",""name"":""24848.webp"",""design"":""24848"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,24849,"[{""prefix"":""K"",""name"":""24849.webp"",""design"":""24849"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,24852,"[{""prefix"":""K"",""name"":""24852-1.webp"",""design"":""24852"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24852.webp"",""design"":""24852"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,24854,"[{""prefix"":""K"",""name"":""24854.webp"",""design"":""24854"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,24855,"[{""prefix"":""K"",""name"":""24855.webp"",""design"":""24855"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,24856,"[{""prefix"":""K"",""name"":""24856.webp"",""design"":""24856"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,24857,"[{""prefix"":""K"",""name"":""24857.webp"",""design"":""24857"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24857-2.webp"",""design"":""24857"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,24858,"[{""prefix"":""K"",""name"":""24858.webp"",""design"":""24858"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24858-2.webp"",""design"":""24858"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,24859,"[{""prefix"":""K"",""name"":""24859.webp"",""design"":""24859"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,24860,"[{""prefix"":""K"",""name"":""24860.webp"",""design"":""24860"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24860-2.webp"",""design"":""24860"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,24861,"[{""prefix"":""K"",""name"":""24861.webp"",""design"":""24861"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24861-2.webp"",""design"":""24861"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,24862,"[{""prefix"":""K"",""name"":""24862.webp"",""design"":""24862"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24862-2.webp"",""design"":""24862"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,24869,"[{""prefix"":""K"",""name"":""24869T.webp"",""design"":""24869"",""annex"":""T"",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24869_ham.webp"",""design"":""24869"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24870,"[{""prefix"":""K"",""name"":""24870.webp"",""design"":""24870"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24870T.webp"",""design"":""24870"",""annex"":""T"",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24870T-2.webp"",""design"":""24870"",""annex"":""T"",""variant"":"""",""imageNo"":""2""}]"
K,24871,"[{""prefix"":""K"",""name"":""24871_ham.webp"",""design"":""24871"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24876,"[{""prefix"":""K"",""name"":""24876_ham.webp"",""design"":""24876"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24877,"[{""prefix"":""K"",""name"":""24877T.webp"",""design"":""24877"",""annex"":""T"",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24877_ham.webp"",""design"":""24877"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24878,"[{""prefix"":""K"",""name"":""24878T.webp"",""design"":""24878"",""annex"":""T"",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24878_ham.webp"",""design"":""24878"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24881,"[{""prefix"":""K"",""name"":""24881_ham.webp"",""design"":""24881"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24886,"[{""prefix"":""K"",""name"":""24886_ham.webp"",""design"":""24886"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24889,"[{""prefix"":""K"",""name"":""24889_ham.webp"",""design"":""24889"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24890,"[{""prefix"":""K"",""name"":""24890_ham.webp"",""design"":""24890"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24892,"[{""prefix"":""K"",""name"":""24892i.webp"",""design"":""24892"",""annex"":""i"",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24892_ham.webp"",""design"":""24892"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24893,"[{""prefix"":""K"",""name"":""24893i.webp"",""design"":""24893"",""annex"":""i"",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""24893_ham.webp"",""design"":""24893"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,24895,"[{""prefix"":""K"",""name"":""24895_ham.webp"",""design"":""24895"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25030,"[{""prefix"":""K"",""name"":""25030_D10.webp"",""design"":""25030"",""annex"":"""",""variant"":""D10"",""imageNo"":""1""}]"
K,25130,"[{""prefix"":""K"",""name"":""25130.webp"",""design"":""25130"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25153,"[{""prefix"":""K"",""name"":""25153.webp"",""design"":""25153"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25184,"[{""prefix"":""K"",""name"":""25184.webp"",""design"":""25184"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25204,"[{""prefix"":""K"",""name"":""25204.webp"",""design"":""25204"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25205,"[{""prefix"":""K"",""name"":""25205.webp"",""design"":""25205"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25208,"[{""prefix"":""K"",""name"":""25208.webp"",""design"":""25208"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25209,"[{""prefix"":""K"",""name"":""25209.webp"",""design"":""25209"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25211,"[{""prefix"":""K"",""name"":""25211.webp"",""design"":""25211"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25212,"[{""prefix"":""K"",""name"":""25212.webp"",""design"":""25212"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25213,"[{""prefix"":""K"",""name"":""25213_creambeige.webp"",""design"":""25213"",""annex"":"""",""variant"":""creambeige"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25213_white.webp"",""design"":""25213"",""annex"":"""",""variant"":""white"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25213_whitegrey.webp"",""design"":""25213"",""annex"":"""",""variant"":""whitegrey"",""imageNo"":""1""}]"
K,25214,"[{""prefix"":""K"",""name"":""25214_K104.webp"",""design"":""25214"",""annex"":"""",""variant"":""K104"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25214_K104-2.webp"",""design"":""25214"",""annex"":"""",""variant"":""K104"",""imageNo"":""2""}]"
K,25215,"[{""prefix"":""K"",""name"":""25215.webp"",""design"":""25215"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25216,"[{""prefix"":""K"",""name"":""25216.webp"",""design"":""25216"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25217,"[{""prefix"":""K"",""name"":""25217.webp"",""design"":""25217"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25218,"[{""prefix"":""K"",""name"":""25218.webp"",""design"":""25218"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25218-2.webp"",""design"":""25218"",""annex"":"""",""variant"":"""",""imageNo"":""2""},{""prefix"":""K"",""name"":""25218-3.webp"",""design"":""25218"",""annex"":"""",""variant"":"""",""imageNo"":""3""}]"
K,25219,"[{""prefix"":""K"",""name"":""25219.webp"",""design"":""25219"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25219-2.webp"",""design"":""25219"",""annex"":"""",""variant"":"""",""imageNo"":""2""},{""prefix"":""K"",""name"":""25219-3.webp"",""design"":""25219"",""annex"":"""",""variant"":"""",""imageNo"":""3""}]"
K,25220,"[{""prefix"":""K"",""name"":""25220.webp"",""design"":""25220"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25221,"[{""prefix"":""K"",""name"":""25221.webp"",""design"":""25221"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25221-2.webp"",""design"":""25221"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25222,"[{""prefix"":""K"",""name"":""25222.webp"",""design"":""25222"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25222-2.webp"",""design"":""25222"",""annex"":"""",""variant"":"""",""imageNo"":""2""},{""prefix"":""K"",""name"":""25222-3.webp"",""design"":""25222"",""annex"":"""",""variant"":"""",""imageNo"":""3""}]"
K,25226,"[{""prefix"":""K"",""name"":""25226.webp"",""design"":""25226"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25226-2.webp"",""design"":""25226"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25227,"[{""prefix"":""K"",""name"":""25227.webp"",""design"":""25227"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25228,"[{""prefix"":""K"",""name"":""25228.webp"",""design"":""25228"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25228-2.webp"",""design"":""25228"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25229,"[{""prefix"":""K"",""name"":""25229.webp"",""design"":""25229"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25229-2.webp"",""design"":""25229"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25231,"[{""prefix"":""K"",""name"":""25231.webp"",""design"":""25231"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25231-2.webp"",""design"":""25231"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25233,"[{""prefix"":""K"",""name"":""25233.webp"",""design"":""25233"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25234,"[{""prefix"":""K"",""name"":""25234.webp"",""design"":""25234"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25235,"[{""prefix"":""K"",""name"":""25235.webp"",""design"":""25235"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25236,"[{""prefix"":""K"",""name"":""25236.webp"",""design"":""25236"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25237,"[{""prefix"":""K"",""name"":""25237T_K104.webp"",""design"":""25237"",""annex"":""T"",""variant"":""K104"",""imageNo"":""1""}]"
K,25238,"[{""prefix"":""K"",""name"":""25238_ham.webp"",""design"":""25238"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25238_ham-2.webp"",""design"":""25238"",""annex"":"""",""variant"":""ham"",""imageNo"":""2""}]"
K,25242,"[{""prefix"":""K"",""name"":""25242.webp"",""design"":""25242"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25248,"[{""prefix"":""K"",""name"":""25248.webp"",""design"":""25248"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25250,"[{""prefix"":""K"",""name"":""25250_G88.webp"",""design"":""25250"",""annex"":"""",""variant"":""G88"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25250_G88-2.webp"",""design"":""25250"",""annex"":"""",""variant"":""G88"",""imageNo"":""2""}]"
K,25253,"[{""prefix"":""K"",""name"":""25253_G88.webp"",""design"":""25253"",""annex"":"""",""variant"":""G88"",""imageNo"":""1""}]"
K,25254,"[{""prefix"":""K"",""name"":""25254.webp"",""design"":""25254"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25257,"[{""prefix"":""K"",""name"":""25257_G88.webp"",""design"":""25257"",""annex"":"""",""variant"":""G88"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25257_G88-2.webp"",""design"":""25257"",""annex"":"""",""variant"":""G88"",""imageNo"":""2""}]"
K,25260,"[{""prefix"":""K"",""name"":""25260.webp"",""design"":""25260"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25260-2.webp"",""design"":""25260"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25261,"[{""prefix"":""K"",""name"":""25261.webp"",""design"":""25261"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25262,"[{""prefix"":""K"",""name"":""25262.webp"",""design"":""25262"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25263,"[{""prefix"":""K"",""name"":""25263.webp"",""design"":""25263"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25264,"[{""prefix"":""K"",""name"":""25264.webp"",""design"":""25264"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25265,"[{""prefix"":""K"",""name"":""25265.webp"",""design"":""25265"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25266,"[{""prefix"":""K"",""name"":""25266_colors.webp"",""design"":""25266"",""annex"":"""",""variant"":""colors"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25266_G10.webp"",""design"":""25266"",""annex"":"""",""variant"":""G10"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25266_ham.webp"",""design"":""25266"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25268,"[{""prefix"":""K"",""name"":""25268.webp"",""design"":""25268"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25269,"[{""prefix"":""K"",""name"":""25269.webp"",""design"":""25269"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25270,"[{""prefix"":""K"",""name"":""25270.webp"",""design"":""25270"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25272,"[{""prefix"":""K"",""name"":""25272.webp"",""design"":""25272"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25273,"[{""prefix"":""K"",""name"":""25273.webp"",""design"":""25273"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25274,"[{""prefix"":""K"",""name"":""25274.webp"",""design"":""25274"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25275,"[{""prefix"":""K"",""name"":""25275.webp"",""design"":""25275"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25276,"[{""prefix"":""K"",""name"":""25276.webp"",""design"":""25276"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25277,"[{""prefix"":""K"",""name"":""25277.webp"",""design"":""25277"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25278,"[{""prefix"":""K"",""name"":""25278.webp"",""design"":""25278"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25279,"[{""prefix"":""K"",""name"":""25279.webp"",""design"":""25279"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25280,"[{""prefix"":""K"",""name"":""25280.webp"",""design"":""25280"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25281,"[{""prefix"":""K"",""name"":""25281.webp"",""design"":""25281"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25282,"[{""prefix"":""K"",""name"":""25282.webp"",""design"":""25282"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25283,"[{""prefix"":""K"",""name"":""25283.webp"",""design"":""25283"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25283_ham.webp"",""design"":""25283"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25284,"[{""prefix"":""K"",""name"":""25284.webp"",""design"":""25284"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25285,"[{""prefix"":""K"",""name"":""25285.webp"",""design"":""25285"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25285-2.webp"",""design"":""25285"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25286,"[{""prefix"":""K"",""name"":""25286.webp"",""design"":""25286"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25286_ham.webp"",""design"":""25286"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25287,"[{""prefix"":""K"",""name"":""25287.webp"",""design"":""25287"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25287_ham.webp"",""design"":""25287"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25289,"[{""prefix"":""K"",""name"":""25289i.webp"",""design"":""25289"",""annex"":""i"",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25289_ham.webp"",""design"":""25289"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25289i-2.webp"",""design"":""25289"",""annex"":""i"",""variant"":"""",""imageNo"":""2""}]"
K,25292,"[{""prefix"":""K"",""name"":""25292.webp"",""design"":""25292"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25292-2.webp"",""design"":""25292"",""annex"":"""",""variant"":"""",""imageNo"":""2""},{""prefix"":""K"",""name"":""25292-3.webp"",""design"":""25292"",""annex"":"""",""variant"":"""",""imageNo"":""3""}]"
K,25293,"[{""prefix"":""K"",""name"":""25293.webp"",""design"":""25293"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25293_grey.webp"",""design"":""25293"",""annex"":"""",""variant"":""grey"",""imageNo"":""1""},{""prefix"":""K"",""name"":""25293_white.webp"",""design"":""25293"",""annex"":"""",""variant"":""white"",""imageNo"":""1""}]"
K,25295,"[{""prefix"":""K"",""name"":""25295.webp"",""design"":""25295"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25296,"[{""prefix"":""K"",""name"":""25296.webp"",""design"":""25296"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25296-2.webp"",""design"":""25296"",""annex"":"""",""variant"":"""",""imageNo"":""2""}]"
K,25298,"[{""prefix"":""K"",""name"":""25298.webp"",""design"":""25298"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,25299,"[{""prefix"":""K"",""name"":""25299.webp"",""design"":""25299"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25299_ham.webp"",""design"":""25299"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25300,"[{""prefix"":""K"",""name"":""25300.webp"",""design"":""25300"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25300_ham.webp"",""design"":""25300"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25301,"[{""prefix"":""K"",""name"":""25301.webp"",""design"":""25301"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25301_ham.webp"",""design"":""25301"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25302,"[{""prefix"":""K"",""name"":""25302.webp"",""design"":""25302"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25302_ham.webp"",""design"":""25302"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25303,"[{""prefix"":""K"",""name"":""25303.webp"",""design"":""25303"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25303_ham.webp"",""design"":""25303"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25304,"[{""prefix"":""K"",""name"":""25304.webp"",""design"":""25304"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25304_ham.webp"",""design"":""25304"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25306,"[{""prefix"":""K"",""name"":""25306.webp"",""design"":""25306"",""annex"":"""",""variant"":"""",""imageNo"":""1""},{""prefix"":""K"",""name"":""25306_ham.webp"",""design"":""25306"",""annex"":"""",""variant"":""ham"",""imageNo"":""1""}]"
K,25312,"[{""prefix"":""K"",""name"":""25312.webp"",""design"":""25312"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
K,32009,"[{""prefix"":""K"",""name"":""32009.webp"",""design"":""32009"",""annex"":"""",""variant"":"""",""imageNo"":""1""}]"
